Country,Name,Region,Scenario,Degrees,GCM,Labor Shock,ST_AG_Welfare_in_M_USD,ST_NONAG_Welfare_in_M_USD,Welfare_in_M_USD,Valueadded_in_M_USD,Initial_Income_in_M_USD
svk,Slovakia,Europe,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,11.87148571,8.482056618,20.35353851,73501.22106,86277.4531
svn,Slovenia,Europe,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-5.465528011,-10.17195892,-15.63748169,33702.51129,43449.5859
esp,Spain,Europe,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,140.1387634,-994.4553223,-854.3163452,1006238.584,1176747
swe,Sweden,Europe,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,26.25974846,66.16827393,92.42823792,341947.0578,481407.4688
gbr,United Kingdom,Europe,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,35.21879578,124.0710678,159.2891998,2070663.3,2462082.5
che,Switzerland,Europe,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-122.1198044,-219.6853027,-341.8050537,614780.3482,618194.375
nor,Norway,Europe,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-71.85444641,-286.5461121,-358.4007568,302568.304,353843
xef,Rest of European Free Trade Association,Europe,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,9.407035828,-1.306400776,8.100643158,26777.26109,28340.1992
alb,Albania,E Europe,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-13.79146957,-8.044598579,-21.83607483,9961.498811,11598.3936
srb,Serbia,E Europe,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-7.157577515,-20.66184616,-27.81943703,32499.2485,41049.5742
blr,Belarus,E Europe,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,36.53968811,65.13482666,101.67453,41291.25916,51442.7148
rus,Russian Federation,E Europe,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-787.065979,-1598.244141,-2385.311768,1414849.657,1416931.5
ukr,Ukraine,E Europe,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,220.8217926,-115.9441223,104.8777008,92953.81384,98648.5625
xee,Rest of Eastern Europe,E Europe,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,9.284851074,-2.719937801,6.564908028,6978.320462,9089.6191
xer,Rest of Europe,E Europe,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-13.85092545,-14.23462868,-28.08551407,59313.17139,67338.8828
kaz,Kazakhstan,C Asia,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-139.3324127,-307.2485046,-446.5809021,155216.6755,156797.7969
kgz,Kyrgyzstan,C Asia,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,16.18766975,-14.30818176,1.879503489,5631.758315,6901.4082
tjk,Tajikistan,C Asia,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-14.59322071,-7.593013763,-22.18623352,6230.993532,6962.8936
uzb,Uzbekistan,C Asia,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-77.63769531,-86.95066834,-164.5883179,59072.85149,58356.4453
xsu,Rest of Former Soviet Union,C Asia,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-19.12815476,-159.2437744,-178.3667297,38501.65897,34832.8945
arm,Armenia,C Asia,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-2.04495573,-8.692224503,-10.73718643,9593.049776,10835.7744
aze,Azerbaijan,C Asia,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-62.20098877,-242.701294,-304.9022217,39217.26613,38413.6484
geo,Georgia,E Europe,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-5.537763596,-3.044627905,-8.582406044,13221.33537,14890.5439
bhr,Bahrain,M East & N Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-22.39322853,-5.991205216,-28.38567352,35957.80133,32165.9746
irn,Iran,M East & N Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-873.2127686,-1219.912476,-2093.125488,515346.4176,434931.9375
irq,Iraq,M East & N Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-1161.769775,-3034.992676,-4196.761719,219386.9528,174636.375
isr,Israel,M East & N Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-64.78805542,-949.8775635,-1014.665588,271465.7657,327577.625
jor,Jordan,M East & N Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-53.36099243,-95.79254913,-149.1535645,36172.58826,38384.7266
kwt,Kuwait,M East & N Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-227.6398468,-1005.539185,-1233.178833,123851.7658,110131.9297
lbn,Lebanon,M East & N Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-41.21444702,-50.05570221,-91.27008057,43210.48119,46798.6133
omn,Oman,M East & N Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-160.7158508,-766.6785889,-927.3944092,79547.22301,71967.0938
pse,Palestine,M East & N Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-47.47426605,-111.1579895,-158.6324005,14506.15917,14449.8262
qat,Qatar,M East & N Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-283.5971069,-4030.563477,-4314.160156,150309.7396,144336.1875
sau,Saudi Arabia,M East & N Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-1215.135986,-6626.125,-7841.260742,717614.6933,623457.25
syr,Syrian Arab Republic,M East & N Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-80.1410141,-51.88124085,-132.0222473,11606.10289,15360.2432
tur,Turkey,M East & N Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,1.298340321,-157.1024017,-155.8037567,672482.8986,767607.5
are,United Arab Emirates,M East & N Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-751.5214844,-6094.640625,-6846.159668,381383.6835,337926.6875
xws,Rest of Western Asia,M East & N Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-416.4777222,-250.4286499,-666.9067383,17328.90224,19057.4824
dza,Algeria,M East & N Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-564.5462036,-586.8848877,-1151.431397,149027.0735,152328.75
egy,Egypt,M East & N Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-194.9215393,-409.6719666,-604.5933838,249434.5177,221589.6875
mar,Morocco,M East & N Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-238.4145508,-271.8056946,-510.2202148,99709.36145,96825.1016
tun,Tunisia,M East & N Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-81.1268692,-93.56460571,-174.6913757,33090.36173,39588.7969
xnf,Rest of North Africa,M East & N Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-195.4707031,-190.4690704,-385.9398193,60859.96295,60982.6328
ben,Benin,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-186.1412354,-128.3429565,-314.4841309,9998.454091,11939.5635
bfa,Burkina Faso,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-194.2947693,-204.4815979,-398.7763367,12273.69609,13260.4795
cmr,Cameroon,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-69.4384613,-101.9619141,-171.3890991,32652.87069,33822.0273
civ,Côte d'Ivoire,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-215.2462311,-560.9052734,-776.1329346,44814.00262,48491.9961
gha,Ghana,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-583.3984985,-960.057251,-1543.455811,52146.10277,56548.1328
gin,Guinea,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-54.51844025,-62.74118042,-117.2596207,8454.469752,9704.915
mli,Mali,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-484.491394,-174.8410034,-659.331665,13792.51909,14441.8711
ner,Niger,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-422.1389465,-126.4488449,-548.5878296,10467.61713,10187.2168
nga,Nigeria,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-2355.404053,-4622.988281,-6978.394043,363748.5919,351873.0313
sen,Senegal,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-157.4462891,-117.1762009,-274.6225586,16967.08291,19634.0078
tgo,Togo,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-49.32062531,-85.02773285,-134.3483887,4801.14959,5927.6763
xwf,Rest of Western Africa,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-189.6462555,-122.8765564,-312.5228882,13873.75896,16344.1787
caf,Central African Republic,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-22.28462601,-5.9855299,-28.2701664,1919.252688,1904.2909
tcd,Chad,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-181.3594666,-36.04437637,-217.4039307,9752.811427,9400.3691
cog,Congo,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-40.98664856,-48.62500763,-89.61169434,6295.030544,9347.5195
cod,Democratic Republic of the Congo,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-171.6751556,-107.4348831,-279.1100769,34892.36037,35738.1094
gnq,Equatorial Guinea,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-1.854043484,-12.40135193,-14.25539112,9732.614641,10678.1719
gab,Gabon,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-31.37728882,-49.6339035,-81.01119232,14593.49193,13368.249
xac,Rest of South and Central Africa,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-379.1611939,-260.1173706,-639.2786255,49388.72103,60546.6953
com,Comoros,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,1.796196103,-2.885865212,-1.089670897,930.5551598,981.2072
eth,Ethiopia,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,72.44748688,-57.98186874,14.46562195,71920.34853,76864.0938
ken,Kenya,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,4.548718453,-84.66233826,-80.13230133,79547.84022,77113.7031
mdg,Madagascar,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-30.33761978,-22.59560585,-52.93325043,12734.4005,12385.7598
mwi,Malawi,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-13.26473808,-13.40014839,-26.66487122,8393.566427,8407
mus,Mauritius,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-6.97029686,0.651897073,-6.317577362,11501.04829,12268.0928
moz,Mozambique,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-103.4684219,-68.32530975,-171.7936859,11968.95216,12348.6631
rwa,Rwanda,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,2.632469177,-4.323353291,-1.690876603,8383.379628,8697.6426
sdn,Sudan,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-739.7147217,-1162.03772,-1901.752441,124735.8095,121914.9219
tza,"Tanzania, United Republic of",Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-113.9442139,-66.68904114,-180.6333618,47783.89261,50112.3516
uga,Uganda,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-40.24224472,-17.76798821,-58.01086426,29393.47599,28899.8398
zmb,Zambia,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-20.86196137,-10.41686916,-31.27885437,24640.60172,23699.3281
zwe,Zimbabwe,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-16.48341942,-19.7305069,-36.21392441,15591.5875,16528.8145
xec,Rest of Eastern Africa,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-121.3513718,-115.5127564,-236.8640442,17498.11635,19310.1895
bwa,Botswana,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-18.81384659,-34.60382462,-53.41765595,15429.91615,14402.4277
swz,Eswatini,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,0.060733072,-1.372953653,-1.312215805,4282.31421,4046.6099
nam,Namibia,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-1.635747671,-7.303539276,-8.93928051,11533.26367,11904.374
zaf,South Africa,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,0.847829342,-326.3144531,-325.4667358,334894.1536,349561.5625
xsc,Rest of South African Customs Union,Sub-Saharan Africa,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,-2.020630837,-1.125777006,-3.146409035,2270.591123,2092.7068
xtw,Rest of the World,N America,Labor Only (All Sectors),3.5,BCC-CSM2-MR,Lancet,0.033157513,-0.00542143,0.027736096,76.28003619,90.5929
aus,Australia,Oceania,Labor Only (All Sectors),3.5,CanESM5,Lancet,-58.63405609,-1883.821045,-1942.455933,1141812.726,1189179.25
nzl,New Zealand,Oceania,Labor Only (All Sectors),3.5,CanESM5,Lancet,247.4757996,-70.26651001,177.2093964,180885.9698,187628.125
xoc,Rest of Oceania,Oceania,Labor Only (All Sectors),3.5,CanESM5,Lancet,22.67157364,-84.45183563,-61.78030014,45784.75981,52006.2461
chn,China,E Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,-30242.37891,-105524.5,-135766.9063,10634354.25,10702734
hkg,Hong Kong,E Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,-311.9922485,-322.6532288,-634.6436157,338351.8605,303837.5313
jpn,Japan,E Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,23.25258255,-10611.42383,-10588.17285,3811644.095,4222925
kor,"Korea, Republic of",E Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,64.0460434,-3845.202393,-3781.155029,1319140.14,1436882.25
mng,Mongolia,E Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,-26.23748589,-40.29135895,-66.52885437,9534.373161,10260.3457
twn,Chinese Taipei,E Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,-68.98464966,-3382.582031,-3451.683106,498787.0241,539912.0625
xea,Rest of East Asia,E Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,-29.57133484,-155.4490051,-185.0170441,65991.24494,60750.1563
brn,Brunei Darussalam,SE Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,-20.88798523,-99.86277771,-120.7507782,11404.3365,10575.5898
khm,Cambodia,SE Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,-523.9615479,-289.1524353,-813.1137695,20269.07872,20846.584
idn,Indonesia,SE Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,-4710.759766,-6903.519531,-11614.27734,995883.1294,902508.75
lao,Lao PDR,SE Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,-206.0141296,-108.6487198,-314.6627808,15937.08307,15495.9434
mys,Malaysia,SE Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,-846.4146729,-2953.402344,-3799.817139,306019.3639,286098.25
phl,Philippines,SE Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,-1210.732544,-1813.662354,-3024.394287,299024.833,308774
sgp,Singapore,SE Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,-35.76464081,-818.6252441,-854.3898315,306124.7433,311263.2188
tha,Thailand,SE Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,-1476.827881,-6721.320801,-8198.146484,402651.6075,407908.0937
vnm,Viet Nam,SE Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,-2936.634033,-3056.658691,-5993.291504,194587.7331,210226.0781
xse,Rest of Southeast Asia,SE Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,-1179.666748,-612.2678223,-1791.934692,60388.88224,59210.5547
afg,Afghanistan,C Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,-577.3592529,143.4067078,-433.9526672,16888.34378,15970.0098
bgd,Bangladesh,S Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,-3590.130615,-12547.83594,-16137.9707,289703.3159,272672.4375
ind,India,S Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,-74910.46875,-97561.07813,-172471.5313,2525112.672,2434175.5
npl,Nepal,S Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,-1341.973999,-279.0469971,-1621.02002,23537.00307,26950.0723
pak,Pakistan,S Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,-32179.42773,-8317.026367,-40496.45703,330316.3011,318852.125
lka,Sri Lanka,S Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,-329.8572388,-384.75354,-714.6108398,76728.41096,81567.0313
xsa,Rest of South Asia,S Asia,Labor Only (All Sectors),3.5,CanESM5,Lancet,-18.11306381,-4.697040081,-22.81010819,6478.645404,6360.7217
can,Canada,N America,Labor Only (All Sectors),3.5,CanESM5,Lancet,-153.4988251,-2558.52832,-2712.028809,1314982.922,1470133.25
usa,United States of America,N America,Labor Only (All Sectors),3.5,CanESM5,Lancet,2641.837891,-34791.85156,-32150.02344,15606495.82,17663314
mex,Mexico,N America,Labor Only (All Sectors),3.5,CanESM5,Lancet,-646.4546509,-2844.633789,-3490.91919,1074965.616,1045179
xna,Rest of North America,N America,Labor Only (All Sectors),3.5,CanESM5,Lancet,-17.69033432,-3.911607027,-21.59875679,31446.136,36104.6172
arg,Argentina,S America,Labor Only (All Sectors),3.5,CanESM5,Lancet,282.6994324,-1679.011231,-1396.311646,513469.6686,605007.875
bol,Bolivia,S America,Labor Only (All Sectors),3.5,CanESM5,Lancet,-158.8429718,-96.38890839,-255.2318573,31272.25462,35194.4219
bra,Brazil,S America,Labor Only (All Sectors),3.5,CanESM5,Lancet,-1643.877319,-7012.574219,-8656.455078,1532254.245,1820812.375
chl,Chile,S America,Labor Only (All Sectors),3.5,CanESM5,Lancet,62.54956055,-215.5865479,-153.0371552,258966.5603,252467.9219
col,Colombia,S America,Labor Only (All Sectors),3.5,CanESM5,Lancet,-220.3119507,-1890.017212,-2110.328857,264684.6565,285542.3437
ecu,Ecuador,S America,Labor Only (All Sectors),3.5,CanESM5,Lancet,90.188591,-203.1488953,-112.9604034,95360.94733,91470.0547
pry,Paraguay,S America,Labor Only (All Sectors),3.5,CanESM5,Lancet,-94.12335205,-419.9257813,-514.0558472,34200.03753,36365.2734
per,Peru,S America,Labor Only (All Sectors),3.5,CanESM5,Lancet,-107.0610733,-498.3639221,-605.4273682,196870.4334,192188.6563
ury,Uruguay,S America,Labor Only (All Sectors),3.5,CanESM5,Lancet,34.02420807,-72.56783295,-38.54524994,50360.05408,58933.2617
ven,Venezuela,S America,Labor Only (All Sectors),3.5,CanESM5,Lancet,-435.4557495,-2092.322754,-2527.778076,231786.982,227818.25
xsm,Rest of South America,S America,Labor Only (All Sectors),3.5,CanESM5,Lancet,-0.311943233,-71.45552826,-71.76752472,11449.23467,12486.4063
cri,Costa Rica,C America,Labor Only (All Sectors),3.5,CanESM5,Lancet,0.352388799,-101.436142,-101.0837097,48892.29968,56441.3281
gtm,Guatemala,C America,Labor Only (All Sectors),3.5,CanESM5,Lancet,-89.66487885,-207.7730408,-297.4378967,65807.24184,65803.1172
hnd,Honduras,C America,Labor Only (All Sectors),3.5,CanESM5,Lancet,-4.799559116,-90.53599548,-95.33554077,19662.4006,20325.9297
nic,Nicaragua,C America,Labor Only (All Sectors),3.5,CanESM5,Lancet,-15.52344132,-107.3337555,-122.8654175,11431.13223,12682.29
pan,Panama,C America,Labor Only (All Sectors),3.5,CanESM5,Lancet,-54.22816467,-207.344696,-261.572876,51717.71568,56917.7617
slv,El Salvador,C America,Labor Only (All Sectors),3.5,CanESM5,Lancet,-35.96311569,-85.17315674,-121.1363068,22447.3747,22695.1777
xca,Rest of Central America,C America,Labor Only (All Sectors),3.5,CanESM5,Lancet,-19.43920517,-8.630126,-28.06932449,1261.343153,1638.5942
dom,Dominican Republic,C America,Labor Only (All Sectors),3.5,CanESM5,Lancet,-106.2871933,-168.4571533,-274.7443543,73011.67222,73286.0078
hti,Haiti,C America,Labor Only (All Sectors),3.5,CanESM5,Lancet,-14.56377029,2.688364983,-11.87584114,13165.08978,13306.667
jam,Jamaica,C America,Labor Only (All Sectors),3.5,CanESM5,Lancet,-17.77606201,-25.30523872,-43.08130646,11199.61762,13920.3203
pri,Puerto Rico,C America,Labor Only (All Sectors),3.5,CanESM5,Lancet,6.77857399,-238.9750366,-232.1965332,88186.64549,92681.7188
tto,Trinidad and Tobago,C America,Labor Only (All Sectors),3.5,CanESM5,Lancet,-13.82926369,-76.58177185,-90.41101837,21229.1312,20768.2227
xcb,Rest of Caribbean,C America,Labor Only (All Sectors),3.5,CanESM5,Lancet,-347.1117249,-709.151062,-1056.263306,119976.1443,125676.7969
aut,Austria,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,21.86306,-63.51912308,-41.65561676,288015.861,368294.3438
bel,Belgium,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,-15.10375118,159.2233582,144.1200867,337525.0001,448323.2187
bgr,Bulgaria,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,30.52237892,11.8819561,42.40442658,46822.77924,53544.9297
hrv,Croatia,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,-14.17785072,-28.48545075,-42.66331482,40347.9858,50285.0195
cyp,Cyprus,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,-10.8339653,-60.59822846,-71.43217468,18698.6466,19540.6523
cze,Czech Republic,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,20.77185059,-3.336120606,17.43547249,168739.1319,193082.875
dnk,Denmark,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,131.0701294,-66.08550263,64.98485565,270579.1919,298167.9063
est,Estonia,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,-16.9508152,5.27038002,-11.68042851,19880.63649,24291.8047
fin,Finland,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,45.43882752,67.78629303,113.2206268,190558.2423,226543.8594
fra,France,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,507.7350769,-951.1810303,-443.4418335,1679692.874,2334273.5
deu,Germany,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,290.3751221,-463.9577026,-173.5813446,2695266.552,3309027.25
grc,Greece,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,-85.86142731,-8.882205963,-94.74362946,146290.767,178645.4531
hun,Hungary,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,25.86718559,-54.44641876,-28.57890511,102057.0524,129410.2344
irl,Ireland,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,-23.63832855,-42.55635452,-66.2193985,289339.8116,308923.125
ita,Italy,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,21.19219971,-1048.009644,-1026.817871,1400627.102,1739692.875
lva,Latvia,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,-2.867908955,-1.345135927,-4.210419655,22500.86449,27634.2188
ltu,Lithuania,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,28.3618412,26.36620331,54.72810745,37254.97136,44220.0352
lux,Luxembourg,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,-39.03585053,-19.94260025,-58.97550201,52039.14419,60737.8008
mlt,Malta,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,-11.549757,-18.64550209,-30.19514084,10150.52118,12213.8828
nld,Netherlands,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,474.0065308,25.87407112,499.8809204,591769.5196,749251.6875
pol,Poland,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,98.4985199,-17.35490036,81.14377594,383990.9938,488390.6875
prt,Portugal,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,-22.61292267,12.36706543,-10.38983822,167046.0794,197595.2969
rou,Romania,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,-36.77703857,-74.79829407,-111.5752411,172184.9273,189773.4844
svk,Slovakia,Europe,Labor Only (All Sectors),3.5,CanESM5,Lancet,15.65258884,-1.815235972,13.83730888,73501.22106,86277.4531
